Date,ttm_net_eps,pe_ratio,ttm_sales_per_share,book_value_per_share,ttm_fcf_per_share,current_assets,current_ratio,current_assets___inventory,quick_ratio,total_liabilities,debt_to_equity_ratio,return_on_equity,return_on_assets,return_on_investment,tangible_equity,return_on_tangible_equity,price,current_liabilities,shareholder's_equity,ttm_net_income,cash_on_hand,total_share_holder_equity,revenue,gross_profit,operating_income,ebitda,net_income,eps_earnings_per_share_diluted,shares_outstanding,ps_ratio,pb_ratio,pfcf_ratio,total_assets,ticker
12/31/2010,6.29,4.427662957074722,94.3,,3.66,77.29,1.45,56.58,1.06,110.62,1.38,18.13,7.53,48.29,68.38,21.28,27.85,53.45,80.22,14.18,19240,80224,54857,22597,18056,22706,2773,1.23,2256,0.2953340402969247,,7.609289617486339,190.84,TTE
3/31/2011,7.27,4.367262724,101.37,,2.55,86.66,1.4,65.45,1.06,118.19,1.36,20.51,8.53,50.35,74.12,24.08,31.75,61.77,86.71,16.41,23686,86713,68223,30965,15827,18408,5849,2.59,2255,0.31320903620400514,,12.450980392156863,204.9,TTE
6/30/2011,7.18,4.296657381615599,106.17,,8.36,85.19,1.25,62.24,0.92,126.94,1.42,19.53,8.09,48.31,76.76,22.95,30.85,68.01,89.66,16.16,19264,89657,64183,23335,7423,9920,3887,1.73,2253,0.2905717245926345,,3.690191387559809,216.6,TTE
9/30/2011,7.61,3.1182654402102497,111.73,,10.25,90.43,1.4,67.74,1.05,127.76,1.35,19.55,8.22,41.32,79.97,22.94,23.73,64.81,94.53,17.16,28238,94528,64804,23714,6986,9824,4652,2.06,2261,0.21238700438557237,,2.315121951219512,222.29,TTE
12/31/2011,7.72,3.6282383419689124,115.28,,1.86,88.67,1.36,63.43,0.98,131.84,1.36,18.97,7.99,51,79.36,22.48,28.01,65.05,96.65,17.43,19534,96645,63107,23673,31941,36042,3043,1.34,2264,0.24297362942401113,,15.059139784946236,228.49,TTE
3/31/2012,7.27,3.898211829436039,112.15,40.04,2.01,87.63,1.39,62.87,1,125.16,1.32,17.45,7.39,45.33,77.34,20.91,28.34,63.01,94.68,16.38,19404,94680,61322,19316,10017,12774,4801,2.12,2260,0.2526972804279982,0.7077922077922078,14.09950248756219,219.84,TTE
6/30/2012,6.44,3.9254658385093166,108.96,39.87,-3.47,82.29,1.32,60.3,0.97,124.99,1.33,15.29,6.53,42.98,76.48,18.56,25.28,62.14,94.27,14.53,21488,94274,57285,15784,5053,7780,2037,0.9,2264,0.23201174743024966,0.6340606972661149,-7.285302594,219.26,TTE
9/30/2012,6.07,4.695222405271829,105.36,39.17,-6.6,84.51,1.39,62.9,1.03,124.67,1.35,14.51,6.2,43.76,76.46,17.72,28.5,60.93,92.68,13.72,23225,92684,56912,18608,7664,11791,3837,1.69,2271,0.270501139,0.7275976512637222,-4.318181818,217.35,TTE
12/31/2012,6.09,4.921182266009852,103.38,42.37,2.25,89.08,1.38,66.13,1.02,130.23,1.36,14.47,6.19,23.08,78.69,17.67,29.97,64.61,95.66,13.65,22470,95658,58697,17600,5926,9781,2973,1.31,2267,0.2899013348810215,0.7073400991267407,13.32,225.89,TTE
3/31/2013,4.83,5.803312629399586,101.87,40.92,1.45,87.82,1.38,65.93,1.04,128.65,1.33,11.38,4.86,19.18,79.46,13.88,28.03,63.59,96.81,10.8,17977,96810,58020,17701,5269,8315,1948,0.86,2265,0.2751546088151566,0.6849951124144672,19.33103448275862,225.46,TTE
6/30/2013,5.39,5.333951762523191,100.99,40.82,-0.15,81.52,1.37,61.33,1.03,125.16,1.29,12.69,5.44,19.87,79.59,15.43,28.75,59.66,97.02,12.12,15786,97015,55506,15875,6041,8800,3364,1.48,2273,0.2846816516486781,0.7043116119549241,-191.6666667,222.18,TTE
9/30/2013,5.36,6.442164179104477,100.43,42.18,0.46,85.22,1.44,63.75,1.08,130.08,1.3,12.28,5.3,18.91,83.26,14.91,34.53,59.12,100.27,11.97,20568,100266,55676,16769,6968,11158,3682,1.62,2273,0.3438215672607786,0.8186344238975818,75.06521739130434,230.35,TTE
12/31/2013,4.98,7.439759036144577,100.4,45.57,0.23,84.6,1.37,62.51,1.01,135.84,1.31,11.3,4.9,18.05,84.98,13.72,37.05,61.67,103.38,11.23,20939,103379,58767,16775,5405,8768,2234,0.98,2272,0.36902390438247007,0.8130348913759051,161.0869565217391,239.22,TTE
3/31/2014,5.56,7.224820143884893,98.88,,1.08,87.12,1.44,65.36,1.08,137.01,1.29,12.4,5.4,18.55,87.49,15.05,40.17,60.51,106.38,12.62,23659,106384,54855,16523,6746,9920,3335,1.46,2277,0.40625000000000006,,37.19444444444444,243.39,TTE
6/30/2014,5.46,8.194139194139195,99.08,46.72,0.87,89.19,1.38,65.7,1.02,142.55,1.34,11.87,5.14,17.4,87.22,14.41,44.74,64.55,106.22,12.36,23169,106216,56207,15836,5310,8397,3104,1.36,2282,0.4515542995559144,0.9576198630136987,51.42528735632184,248.77,TTE
9/30/2014,5.32,7.597744360902255,98.32,45.62,0.81,88.02,1.44,67.15,1.1,142.79,1.38,11.56,4.96,16.08,85.72,14.05,40.42,61.07,103.79,12.14,25512,103790,54222,15594,5640,8928,3463,1.52,2285,0.41110659072416605,0.8860149057430953,49.901234567901234,246.58,TTE
12/31/2014,1.87,17.41711229946524,92.93,39.21,1.2,77.98,1.45,62.78,1.17,136.27,1.46,4.14,1.75,7.43,78.85,5,32.57,53.67,93.53,4.24,26474,93531,46734,11090,-6999,4311,-5658,-2.48,2282,0.3504788550521898,0.8306554450395307,27.14166666666667,229.8,TTE
3/31/2015,1.57,20.394904458598727,85.01,43.11,-0.35,76.2,1.44,60.81,1.15,129.8,1.32,3.56,1.5,4.97,81.88,4.28,32.02,52.88,98.12,3.57,27515,98120,36963,12759,3157,7581,2663,1.16,2285,0.3766615692271498,0.7427511018325216,-91.48571429,227.92,TTE
6/30/2015,1.5,21.41333333333333,77.52,43.88,-0.19,79.38,1.43,62,1.12,134.13,1.34,3.48,1.47,4.09,84.25,4.16,32.12,55.53,100.35,3.44,29761,100348,39269,12916,4028,7141,2971,1.29,2292,0.41434468524251805,0.7319963536918869,-169.0526316,234.48,TTE
9/30/2015,0.43,69,68.35,43.09,-0.83,75.22,1.42,60.45,1.14,129.96,1.31,1.08,0.46,1,83.52,1.28,29.67,52.89,99.16,1.06,29306,99161,34897,10657,1232,4751,1079,0.45,2398,0.4340892465252378,0.6885588303550708,-35.74698795,229.13,TTE
12/31/2015,2.19,13.817351598173516,61.57,39.1,-1.09,70.24,1.38,57.12,1.12,129.08,1.35,5.18,2.22,3.34,80.86,6.16,30.26,50.98,95.41,5.09,29459,95409,32292,10418,-3694,4584,-1626,-0.74,2355,0.4914731200259867,0.7739130434782608,-27.76146789,224.48,TTE
3/31/2016,1.7,18.25294117647059,57.11,42.48,-0.57,66.67,1.38,52.78,1.09,124.76,1.26,4.09,1.77,2.02,84.89,4.83,31.03,48.26,99.4,4.03,24009,99403,27522,9883,1303,4038,1606,0.67,2350,0.5433374190159342,0.7304613935969869,-54.43859649,224.16,TTE
6/30/2016,1.27,26.25196850393701,52.88,42.23,-0.51,67.73,1.35,52.71,1.05,124.46,1.23,3.19,1.39,0.45,86.68,3.75,33.34,50.29,100.89,3.15,24671,100889,31711,11163,1792,5153,2088,0.86,2457,0.6304841149773072,0.7894861472886575,-65.37254902,225.35,TTE
9/30/2016,1.61,20.540372670807454,51.2,42.25,-0.6,68.66,1.35,54.03,1.06,128.39,1.27,4.05,1.78,0.89,86.2,4.75,33.07,50.98,101.12,4.02,26556,101116,31825,10602,1862,5159,1954,0.79,2473,0.645898438,0.7827218934911243,-55.11666667,229.51,TTE
12/31/2016,2.52,14.202380952380953,52.91,41.79,-0.05,72.52,1.33,57.27,1.05,129.4,1.27,6.15,2.72,3.98,86.21,7.2,35.79,54.69,101.57,6.2,29145,101574,36867,12900,774,5804,548,0.19,2390,0.6764316764316765,0.8564249820531228,-715.8,230.98,TTE
3/31/2017,2.98,11.88255033557047,55.89,43.46,1.4,73.09,1.43,58.1,1.14,0.12,0,7.25,3.25,5.25,216.84,6.25,35.41,50.98,106.65,7.44,31497,106654,36093,12106,3198,7858,2849,1.13,2457,0.6335659330828413,0.8147722043258168,25.29285714285714,231.01,TTE
6/30/2017,2.91,12.127147766323024,56.86,44.14,2.34,73.99,1.47,59.72,1.18,123.95,1.13,7.05,3.19,5.61,95.84,6.09,35.29,50.43,109.96,7.39,32338,109960,34482,11084,2445,5375,2037,0.79,2485,0.6206472036581077,0.7995015858631627,15.081196581196581,233.91,TTE
9/30/2017,3.18,12.138364779874214,58.42,45.14,2.52,74.61,1.47,59.84,1.18,123.91,1.1,7.57,3.5,6.79,97.71,6.57,38.6,50.83,112.6,8.16,31162,112600,37082,12715,3728,6892,2724,1.06,2570,0.6607326258130777,0.8551174124944617,15.317460317460318,236.51,TTE
12/31/2017,3.35,12.065671641791045,59.61,45.09,3.84,84.95,1.5,68.43,1.21,128.59,1.13,7.79,3.66,6.92,99.45,6.77,40.42,56.71,114.04,8.63,36578,114037,41442,13783,1161,7018,1021,0.36,2495,0.6780741486327798,0.8964293634952317,10.526041666666668,242.63,TTE
3/31/2018,3.21,13.314641744548288,61.78,47.34,2.39,81.99,1.41,64.98,1.12,133.33,1.08,7.32,3.47,7.35,99.18,8.59,42.74,58.07,123.69,8.42,32381,123686,43292,13846,4122,7168,2636,0.99,2568,0.6918096471349952,0.9028305872412336,17.88284518828452,257.02,TTE
6/30/2018,3.8,11.942105263157895,65.32,45.11,3.01,79.86,1.35,61.47,1.04,131.74,1.1,8.59,4.09,8.88,95.7,10.31,45.38,59.28,120.26,10.1,30084,120263,46102,15503,4988,8496,3721,1.38,2646,0.6947336191059401,1.0059853690977612,15.076411960132893,252.01,TTE
9/30/2018,4.21,11.57482185273159,68.87,45.24,3.46,87.32,1.28,67.64,0.99,143.68,1.19,9.47,4.46,10.11,93.27,11.7,48.73,68.41,120.62,11.34,28805,120623,48400,16049,5889,9366,3957,1.47,2692,0.7075649774938289,1.0771441202475684,14.083815028901734,264.3,TTE
12/31/2018,4.24,9.41745283,69.91,44.73,4.32,79.8,1.28,64.92,1.04,138.65,1.17,9.49,4.44,10.32,89.19,12.13,39.93,62.23,118.11,11.45,31561,118114,46312,12892,1583,6136,1132,0.4,2624,0.5711629237591189,0.8926894701542589,9.243055555555555,256.76,TTE
3/31/2019,4.41,9.777777777777777,70.28,45.56,5.3,81.75,1.27,64.68,1,144.51,1.2,9.95,4.59,10.83,91.63,12.89,43.12,64.6,120.36,11.92,28805,120358,45124,15403,4962,8678,3111,1.16,2620,0.6135458167330676,0.9464442493415276,8.135849056603773,264.86,TTE
6/30/2019,4.03,10.870967741935484,70.07,44.71,5.48,82.98,1.25,66.57,1,148.28,1.24,9.16,4.16,10.15,90,12.04,43.81,66.39,119.22,10.96,30259,119224,45202,14812,4035,7854,2756,1,2625,0.6252319109461968,0.9798702751062403,7.994525547445256,267.5,TTE
9/30/2019,3.6,11.475,67.89,43.99,6.77,81.37,1.22,65.15,0.98,150.13,1.28,8.25,3.71,8.7,85.77,10.99,41.31,66.7,117.31,9.8,31235,117313,42538,14640,3617,7859,2800,1.04,2692,0.6084843128590367,0.9390770629688565,6.101920236336781,267.44,TTE
12/31/2019,4.17,10.534772182254196,66.3,45.85,4.96,85.27,1.21,68.13,0.97,153.99,1.29,9.46,4.2,9.81,86.13,12.75,43.93,70.24,119.31,11.27,31344,119305,43385,15173,3614,8238,2600,0.97,2702,0.6625942684766214,0.958124318,8.856854838709678,273.29,TTE
3/31/2020,3,10.203333333333333,60.42,43.98,4.3,78.09,1.17,66.53,1,148.75,1.3,6.97,3.06,6.79,81.61,9.54,30.61,66.68,114.43,8.19,28650,114434,38577,10509,-50,3680,34,-0.01,3400,0.5066203243958953,0.6959981809913598,7.118604651162791,263.18,TTE
6/30/2020,-1.27,-25.38582677,51.63,39.59,3.68,80.04,1.32,67.35,1.11,155.87,1.51,-2.58,-1.1,-0.64,70.43,-3.62,32.24,60.88,103.54,-2.94,36297,103539,21562,9537,-8237,-266,-8369,-3.27,2559,0.6244431532055007,0.8143470573377115,8.760869565,259.41,TTE
9/30/2020,-2.27,-12.96035242,41.22,20.68,1.61,77.6,1.35,65.22,1.13,152.57,1.46,-5.01,-2.1,-2.06,71.27,-7.15,29.42,57.66,104.41,-5.53,36604,104411,27217,10332,1266,8630,202,0.04,5050,0.7137311984473557,1.4226305609284333,18.273291925465838,256.98,TTE
12/31/2020,-2.93,-12.49829352,37.59,39.98,1.84,79.68,1.23,64.95,1,160.05,1.51,-6.76,-2.77,-3.38,72.56,-9.79,36.62,64.68,106.09,-7.24,35898,106085,32348,11840,1437,5233,891,0.34,2602,0.9741952646980578,0.9159579789894947,19.902173913043477,266.13,TTE
3/31/2021,-1.69,-24.47337278,40.85,,3.43,83.31,1.19,67.12,0.96,157.47,1.41,-3.69,-1.5,-0.59,78.45,-5.37,41.36,70.01,111.69,-3.93,34890,111685,38633,15235,4562,8035,3344,1.23,2645,1.0124847001223989,,12.058309037900873,269.16,TTE
6/30/2021,2.38,17.176470588235297,47.53,,4.44,87.44,1.16,68.28,0.91,162.13,1.47,6.14,2.5,7.37,77.22,8.87,40.88,75.18,110.58,6.64,33047,110576,41633,14914,4878,8165,2206,0.8,2758,0.8600883652430045,,9.207207207207206,272.71,TTE
9/30/2021,4.05,10.874074074074075,60.2,42.88,5.48,112.95,1.17,93.35,0.96,182.45,1.61,10.04,4.02,10.5,80.33,14.37,44.04,96.91,113.23,11.09,32881,113227,49070,16726,6381,9742,4645,1.71,2716,0.7315614617940199,1.027052239,8.036496350364963,295.68,TTE
12/31/2021,5.91,7.805414551607445,68.66,43.55,7.12,111.14,1.17,91.18,0.96,178.46,1.55,14.24,5.67,14.53,82.52,20.13,46.13,95.1,115,16.03,33657,114999,55298,19137,7996,12218,5837,2.18,2647,0.6718613457617245,1.0592422502870265,6.478932584269663,293.46,TTE
3/31/2022,6.53,7.324655436447166,78.51,45.93,7.48,146.98,1.2,122.52,1,204.72,1.71,15.38,5.94,17.78,87.35,21.54,47.83,122.64,119.86,17.63,38691,119855,63950,24302,9992,14570,4944,1.85,2614,0.6092217551904215,1.0413672980622686,6.394385026737967,324.58,TTE
6/30/2022,7.89,6.394169835234474,90.15,45.82,10.02,155.92,1.21,127.37,0.99,213.41,1.78,18.05,6.77,22.5,82.98,25.35,50.45,128.66,120,21.12,40711,119997,70445,25002,12866,16187,5692,2.16,2635,0.5596228508042151,1.1010475774770843,5.03493014,333.41,TTE
9/30/2022,8.74,5.171624714,97.18,46.07,14.73,174.04,1.18,149.62,1.02,229.04,1.9,19.43,7.1,26.54,84.3,27.41,45.2,147.23,120.67,23.1,47629,120672,64962,22160,13155,16187,6626,2.56,2588,0.46511627906976744,0.9811156935098764,3.0685675492192805,349.72,TTE
3/31/2009,,,,14.23,,2.18,0.82,1.76,0.66,8.48,1.94,,,,,,,2.67,4.38,,,,,,,,,,,,,,,LIN
6/30/2009,,,,16.12,,2.19,0.89,1.77,0.71,8.64,1.75,,,,,,,2.48,4.95,,33,4946,2138,948,447,654,299,0.96,312,,,,,LIN
9/30/2009,,,,17.62,,2.3,1.13,1.9,0.93,8.76,1.62,,,,,,,2.04,5.41,,65,5407,2288,1011,174,391,325,1.04,312,,,,,LIN
12/31/2009,4.02,16.56218905472637,28.7,18.43,2.61,2.22,1.23,1.85,1.02,8.67,1.54,24.62,9.13,16.73,3.44,42.15,66.58,1.81,5.65,1.25,45,5648,2407,1037,512,735,340,1.08,312,2.3198606271777003,3.612588171459577,25.509578544061302,14.32,LIN
3/31/2010,4.1,16.880487804878047,29.68,18.73,3.06,2.62,1.2,2.25,1.03,9,1.57,23.52,9,16.13,3.55,39.14,69.21,2.19,5.73,1.28,376,5730,2428,1047,479,707,314,1.01,311,2.331873315363881,3.695141484249866,22.617647058823525,14.73,LIN
6/30/2010,4.33,14.72055427251732,30.96,18.84,3.12,2.28,1.29,1.9,1.08,8.53,1.48,23.94,9.39,16.48,3.62,39.12,63.74,1.76,5.77,1.35,48,5767,2527,1090,547,777,371,1.19,311,2.0587855297157622,3.383227176220807,20.42948717948718,14.29,LIN
9/30/2010,4.5,16.913333333333334,31.78,20.66,3.31,2.45,1.32,2.05,1.1,8.73,1.38,23.89,9.6,19.63,4.13,38.08,76.11,1.86,6.33,1.4,71,6330,2538,1094,551,778,377,1.21,312,2.394902454,3.6839303000968053,22.993957703927492,15.06,LIN
12/31/2010,3.84,21.0625,32.49,20.21,1.66,2.38,1.13,1.98,0.94,9.13,1.49,19.94,8.05,19.16,3.95,31.37,80.88,2.11,6.15,1.2,39,6145,2623,1131,505,745,133,0.43,311,2.4893813481071096,4.001979218208807,48.72289156626506,15.27,LIN
3/31/2011,4.12,20.99757281553398,33.45,21.55,1.11,2.6,1.35,2.18,1.14,9.3,1.42,20.65,8.46,19.5,4.3,31.99,86.51,1.92,6.54,1.28,86,6537,2702,1166,591,835,398,1.29,309,2.586248131539611,4.014385150812065,77.93693693693693,15.83,LIN
6/30/2011,4.31,21.51972157772622,34.6,22.41,0.89,2.76,1.38,2.31,1.16,9.64,1.42,20.68,8.52,19.39,4.51,31.57,92.75,2,6.77,1.33,80,6770,2858,1218,627,881,425,1.38,308,2.680635838150289,4.1387773315484155,104.21348314606742,16.41,LIN
9/30/2011,4.5,17.86888888888889,35.93,20.42,0.92,2.7,1.25,2.26,1.04,9.78,1.6,21.66,8.74,19.75,3.95,33.16,80.41,2.17,6.12,1.39,125,6121,2896,1212,632,888,429,1.4,306,2.237962705260228,3.9378060724779624,87.40217391304347,15.9,LIN
12/31/2011,5.45,16.954128440366972,36.62,19.42,2.15,2.61,1.03,2.15,0.85,10.56,1.82,26.51,10.37,20.55,3.26,41.75,92.4,2.54,5.8,1.67,90,5797,2796,1198,618,867,420,1.38,307,2.5232113599126165,4.757981462409886,42.97674418604652,16.36,LIN
3/31/2012,5.54,17.978339350180505,37.24,20.98,1.8,2.76,1.28,2.28,1.06,10.72,1.71,27.14,10.31,20.56,3.69,43.96,99.6,2.15,6.27,1.69,107,6267,2840,1224,627,879,419,1.38,303,2.6745435016111703,4.747378455672068,55.33333333333333,16.99,LIN
6/30/2012,5.58,17.019713261648747,37.26,19.77,1.87,2.65,0.97,2.18,0.8,10.79,1.83,28.19,10.3,20.9,3.39,47.53,94.97,2.73,5.89,1.7,104,5894,2811,1209,636,883,429,1.42,302,2.5488459473966723,4.803743045017703,50.78609625668449,16.69,LIN
9/30/2012,5.61,16.258467023172905,36.98,21.36,1.63,2.85,1.12,2.37,0.93,11.29,1.78,27.95,10.04,19.95,3.82,47.98,91.21,2.55,6.35,1.7,108,6346,2774,1179,558,806,430,1.43,302,2.4664683612763656,4.270131086142322,55.95705521472393,17.64,LIN
12/31/2012,5.61,17.219251336898395,37.14,21.68,1.9,2.79,1.13,2.32,0.93,11.67,1.82,27.15,9.75,19.35,3.74,46.24,96.6,2.48,6.42,1.69,157,6421,2799,1216,616,870,414,1.38,302,2.600969305331179,4.455719557195572,50.84210526,18.09,LIN
3/31/2013,5.53,17.896925858951175,37.4,22.07,2.18,2.93,1.09,2.45,0.91,13.06,2,26.43,9.24,18.54,2.88,48.12,98.97,2.69,6.53,1.66,113,6526,2888,1250,600,866,391,1.3,300,2.646256684491979,4.484367920253738,45.39908256880734,19.59,LIN
6/30/2013,5.6,18.34107142857143,38.19,21.32,1.83,3.01,1.01,2.53,0.85,13.49,2.15,26.27,8.95,17.97,2.55,51.72,102.71,2.99,6.29,1.68,102,6285,3014,1304,665,940,445,1.49,299,2.6894474993453783,4.8175422138836765,56.12568306010928,19.77,LIN
9/30/2013,5.66,19.03886925795053,39.1,22.34,2.48,2.98,1.02,2.46,0.84,13.49,2.05,26.27,8.75,18.22,2.77,56.75,107.76,2.93,6.58,1.7,134,6575,3013,1316,670,951,445,1.49,298,2.756010230179028,4.823634735899732,43.45161290322581,20.06,LIN
12/31/2013,5.87,19.954003407155025,39.89,23.81,3,2.92,1.1,2.41,0.91,13.25,1.89,26.6,8.81,18.12,3.21,61.47,117.13,2.66,7,1.76,138,7003,3010,1311,690,977,474,1.59,299,2.9363248934570065,4.919361612767744,39.04333333333333,20.26,LIN
3/31/2014,6.08,19.404605263157894,40.44,23.89,3.46,3.05,1.25,2.53,1.04,13.54,1.94,26.98,8.99,18.24,3.14,62.06,117.98,2.43,7,1.81,144,6998,3026,1300,675,960,448,1.51,297,2.917408506429278,4.938467978233571,34.09826589595376,20.54,LIN
6/30/2014,6.17,19.39384116693679,40.86,25.02,4.84,3.16,1.24,2.62,1.03,13.62,1.86,26.31,8.97,17.94,3.42,58.47,119.66,2.55,7.31,1.83,173,7306,3113,1346,697,990,467,1.58,296,2.928536466,4.782573940847322,24.723140495867767,20.93,LIN
9/30/2014,6.3,18.446031746031746,41.41,23.82,4.51,3.06,1.03,2.51,0.85,13.44,1.94,26.42,9.09,18.04,3.14,57.8,116.21,2.96,6.94,1.87,168,6940,3144,1364,711,1012,477,1.62,295,2.806326974160831,4.878673383711167,25.767184035476717,20.38,LIN
12/31/2014,5.47,21.33638026,40.03,20.78,6.58,2.84,1.14,2.29,0.92,13.76,2.29,24.86,8.3,17.07,2.29,56.53,116.71,2.49,6.01,1.69,126,6010,2990,1301,525,816,302,1.02,296,2.9155633275043713,5.616458132820019,17.73708207,19.77,LIN
3/31/2015,5.32,20.44360902255639,38.97,18.71,5.4,2.73,1.17,2.19,0.94,13.73,2.55,25.92,8.29,17.12,1.8,62.49,108.76,2.34,5.39,1.66,117,5393,2757,1227,623,900,416,1.43,292,2.790864768,5.812934259754142,20.14074074074074,19.12,LIN
6/30/2015,4.76,22.756302521008404,37.76,18.65,5.7,2.82,1.26,2.27,1.01,13.72,2.57,25.38,7.67,16.13,1.7,67.41,108.32,2.25,5.34,1.5,136,5344,2738,1222,480,758,308,1.06,290,2.8686440677966103,5.808042895,19.003508771929823,19.07,LIN
9/30/2015,4.92,18.758130081300816,38.35,16.3,5.86,2.73,1.29,2.2,1.04,13.81,2.97,26.68,7.47,15.68,1.08,83.23,92.29,2.12,4.64,1.43,136,4644,2686,1198,594,870,401,1.4,287,2.4065189048239897,5.661963190184049,15.749146757679181,18.46,LIN
12/31/2015,5.36,17.423507462686565,37.22,16.82,3.99,2.63,1.39,2.1,1.11,13.53,2.82,30.67,8.25,16.64,1.24,106.49,93.39,1.89,4.79,1.55,147,4793,2595,1169,624,899,422,1.46,289,2.5091348737238044,5.552318668252081,23.406015037593985,18.32,LIN
3/31/2016,5.95,17.54285714285714,40.1,18.6,3.81,2.87,1.6,2.32,1.29,13.72,2.59,29.61,7.94,16.04,1.66,104.83,104.38,1.8,5.31,1.49,221,5305,2509,1128,554,826,356,1.24,287,2.6029925187032417,5.611827956989247,27.396325459317584,19.03,LIN
6/30/2016,5.32,19.398496240601503,37.03,19.45,1.63,3.26,1.33,2.7,1.1,14.26,2.57,31.11,8.35,16.64,1.79,109.53,103.2,2.46,5.55,1.58,567,5547,2665,1197,588,869,399,1.39,288,2.7869295166081556,5.305912596401028,63.312883435582826,19.81,LIN
9/30/2016,5.44,20.395220588235293,37.01,19.76,1.79,3.26,1.34,2.72,1.12,14.25,2.53,28.49,7.87,15.64,1.88,92.4,110.95,2.43,5.64,1.52,627,5638,2716,1183,497,781,339,1.18,288,2.9978384220480954,5.614878542510121,61.98324022346369,19.89,LIN
12/31/2016,5.45,19.743119266055043,36.85,19.1,1.99,2.88,1.16,2.33,0.94,13.89,2.55,27.36,7.69,15.37,1.74,84.93,107.6,2.48,5.44,1.5,524,5441,2644,1171,608,893,406,1.4,288,2.9199457259158748,5.633507853403141,54.07035175879397,19.33,LIN
3/31/2017,5.33,20.568480300187616,37.37,20.9,1.94,3.01,1.34,2.45,1.09,13.7,2.3,27.14,7.79,15.36,2.25,80.08,109.63,2.25,5.97,1.53,519,5965,2728,1179,567,854,389,1.35,287,2.9336366069039337,5.245454545454546,56.51030927835051,19.67,LIN
6/30/2017,5.35,23.037383177570096,37.93,21.89,5.22,3.12,1.03,2.55,0.84,13.71,2.19,26.43,7.81,15.56,2.51,73.5,123.25,3.04,6.26,1.54,535,6260,2834,1235,606,898,406,1.41,289,3.249406802003691,5.630424851530379,23.61111111111111,19.97,LIN
9/30/2017,5.62,23.119217081850536,38.61,23.51,5.43,3.24,1.11,2.66,0.91,13.64,2.03,26.56,8.17,16.45,2.93,68.68,129.93,2.92,6.73,1.62,607,6731,2922,1270,632,930,419,1.45,289,3.3651903651903656,5.526584432156529,23.928176795580114,20.38,LIN
12/31/2017,4.32,33.291666666666664,39.36,22.7,5.98,3.29,0.99,2.67,0.81,13.93,2.14,19.59,6.2,16.68,2.49,48.96,143.82,3.31,6.51,1.25,617,6511,2874,1292,639,946,33,0.11,289,3.653963414634146,6.335682819,24.050167224080266,20.44,LIN
3/31/2018,4.56,29.42324561403509,40.12,23.96,5.9,3.33,0.94,2.71,0.77,13.71,1.99,20.01,6.49,17.47,3.06,48,134.17,3.53,6.88,1.32,545,6884,2983,1322,653,964,462,1.59,291,3.3442173479561315,5.599749582637729,22.740677966101693,20.59,LIN
6/30/2018,4.8,30.79166666666667,40.77,22.7,6.11,3.16,0.97,2.56,0.78,13.31,2.04,20.92,6.86,18.26,2.8,49.38,147.8,3.28,6.53,1.39,479,6528,3044,1338,689,1000,480,1.65,291,3.625214618592102,6.511013215859031,24.1898527,19.84,LIN
9/30/2018,3.35,45.06268656716418,40.98,23.4,6.16,3.31,0.86,2.68,0.7,13.24,1.97,21.55,7.11,19.06,3.02,50.47,150.96,3.86,6.74,1.44,600,6735,3008,1310,669,975,461,1.58,292,3.6837481698389465,6.451282051282052,24.506493506493506,19.98,LIN
12/31/2018,3.24,45.47222222222222,48.4,104.3,5.3,17.27,1.33,15.62,1.21,36.31,0.64,22.69,11.39,18.96,13.98,76.62,147.33,12.96,57.08,4.38,4466,57080,5801,1846,3236,4506,2978,8.29,334,3.044008264,1.4125599232981785,27.798113207547175,93.39,LIN
3/31/2019,2.59,64.46718146718148,50.79,104.16,4.46,15.09,1.35,13.42,1.21,35.01,0.62,13.97,7.89,12.59,13.87,52.69,166.97,11.14,56.63,4.44,5791,56632,6944,2828,609,1842,517,0.94,549,3.287458161055326,1.6030145929339479,37.437219730941706,91.64,LIN
6/30/2019,1.9,100.78947368421053,53.51,97.68,3.21,10.68,1.02,8.97,0.85,34.31,0.65,10.33,6.13,9.57,10.13,43.69,191.5,10.52,52.88,4.48,2686,52879,7204,2924,669,1864,522,0.96,546,3.5787703233040555,1.9604832104832104,59.65732087227414,87.19,LIN
9/30/2019,3.25,57.107692307692304,56.07,95.37,3.22,9.81,0.9,8.16,0.75,33.1,0.65,8.72,5.33,8.32,9.2,40.29,185.6,10.88,51.29,4.75,2120,51294,7000,2939,1000,2097,735,1.35,544,3.3101480292491527,1.9461046450665827,57.639751552795026,84.39,LIN
12/31/2019,4.2,48.778571428571425,51.69,96.41,4.47,10.35,0.85,8.66,0.71,35.09,0.68,4.3,2.61,4.55,8.37,21.99,204.87,12.16,51.52,2.29,2700,51522,7080,2893,655,1817,511,0.94,545,3.9634358676726644,2.1249870345399855,45.83221476510067,86.61,LIN
3/31/2020,4.33,38.44803695150115,51.64,89.78,5.08,11.51,0.74,9.82,0.63,37.22,0.79,4.62,2.73,4.96,5.74,28.01,166.48,15.49,47.15,2.34,4014,47151,6739,2896,733,1875,573,1.07,535,3.2238574748257163,1.8543105368678992,32.77165354330708,84.37,LIN
