,IsolationForest_score,IsolationForest_flag,LOF_score,LOF_flag,OneClassSVM_score,OneClassSVM_flag,EllipticEnvelope_score,EllipticEnvelope_flag,Autoencoder_score,Autoencoder_flag
64,0.07785559234420718,0,0.0011519727187073267,0,0.29188563414611474,0,0.00010392569172026209,0,2.284395143717075,0
65,0.07523315792028831,0,0.018477320992055714,0,0.48841270673006026,0,0.00013180713369929817,0,3.1092102908461916,0
66,0.11130134766345473,0,0.028247825319716247,0,0.6492514945301819,0,0.00017853615460310422,0,4.090642708510004,0
67,0.3062801632121929,0,0.03356728585627074,0,0.8004571270770915,0,0.0005003704867637444,0,7.0221483834631275,0
68,0.04181158255468531,0,0.01172747213032267,0,0.4084461717704306,0,7.617612018249048e-05,0,1.7800159527828352,0
69,0.06166094674448147,0,0.009912087546621208,0,0.4695426051404233,0,0.0001612190939349865,0,2.8908498319821776,0
70,0.2508125422111884,0,0.0038097574382739154,0,0.5836173976457093,0,0.0003655447777469501,0,4.566454499233165,0
71,0.15184279122506986,0,0.03551002921316423,0,0.671172000636131,0,0.0002374388653604142,0,5.443665400355952,0
72,0.13651793427553643,0,0.025174633597157957,0,0.6671393248558353,0,0.00023703436388836378,0,5.3134670050537345,0
73,0.09249149652614207,0,0.012481796893777358,0,0.5770719155068078,0,8.234993802783812e-05,0,2.6885126260685217,0
74,0.4636124096393275,0,0.04800106739506846,0,0.9983969112737874,0,0.0007501352470514823,0,8.399081845115749,0
75,0.050617589081004874,0,0.003591386419739875,0,0.24785756426902872,0,0.00012818000089102343,0,2.0401381733685837,0
76,0.12546755532564552,0,0.011412583864874433,0,0.6924519803936081,0,0.00018182291624767018,0,3.1900978282151597,0
77,0.043720344263514115,0,0.003186009428234578,0,0.4096729325288174,0,9.462062279439587e-05,0,2.8100095807272263,0
78,0.021530707015837182,0,0.006671327129722779,0,0.3229299977857234,0,5.735237891389428e-05,0,1.6965030174123377,0
79,0.13803378903618127,0,0.03299422753576743,0,0.6855187035612553,0,0.0002044011161915324,0,4.472065978046757,0
80,0.07989451346710941,0,0.007295937523088634,0,0.34492034021120754,0,0.00010555160941930469,0,2.228270540802373,0
81,0.06798895986612903,0,0.021290517313614334,0,0.14999278507783587,0,0.00012550672868185444,0,0.8262908169257562,0
82,0.39645996724857224,0,0.03977116621784205,0,0.8945607338042313,0,0.0006237895984471884,0,8.261827241922683,0
83,0.019892334302091873,0,0.00558415154664324,0,0.27438296578644833,0,6.133650874820286e-05,0,1.2929174090255215,0
84,0.08722562696624063,0,0.0023145701949515737,0,0.2831771625633151,0,0.0001278283221695836,0,2.480770637042282,0
85,0.1031842478162457,0,0.00406644265484206,0,0.5502151950117307,0,0.00016908601299330659,0,3.632463586640508,0
86,0.03869820192559928,0,0.0028599017192377086,0,0.2405987742505064,0,6.555971240848271e-05,0,1.4989211044031638,0
87,0.05450188749550489,0,0.012670315147153829,0,0.3745788226521329,0,0.00010993589445382788,0,2.5929518622829546,0
88,0.05654682682379912,0,0.0015655241184890352,0,0.43734588092707083,0,8.011601373465525e-05,0,2.1130012870838843,0
89,0.1489031457574331,0,0.004929302033129577,0,0.6184577484377014,0,0.0001332059206517436,0,3.3067248166704055,0
90,0.4497087440278357,0,0.06455173984094909,0,0.7954663961722075,0,0.0009170274455132188,0,9.834679256370068,0
91,0.013954930246939279,0,0.010066514404736802,0,0.23636660688428415,0,4.1526250070162306e-05,0,1.292645583331233,0
92,0.30160768204122007,0,0.037002587714766284,0,0.3826688488582194,0,0.0012306771143315305,0,2.6035484527602533,0
93,0.04964933729606706,0,0.0041581755565716005,0,0.44857476111145106,0,9.047512053393187e-05,0,2.6946525518320454,0
94,0.14094182299237942,0,0.020134118299456494,0,0.431315235231522,0,0.00027505896431896643,0,3.5765413173841942,0
95,0.026172962128167474,0,0.00373127010170015,0,0.29456921832404703,0,4.538358205973421e-05,0,1.7008011767508893,0
